name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Felix Auger Aliassime,0,0,0,0,0,96,62,109,34,13,0,0,0,0,0,Cameron Norrie,0,0,0,0,0,109,75,96,34,6,0,0,0,0,0,0,1,0
Pablo Carreno Busta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jannik Sinner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Draper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gael Monfils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Evans,0,0,0,0,0,0,0,0,0,0,65,33,42,10,0,Taylor Fritz,0,0,0,0,0,0,0,0,0,0,42,32,65,32,5,0,0,1
Tommy Paul,0,0,0,0,0,64,34,75,29,3,0,0,0,0,0,Marin Cilic,0,0,0,0,0,75,46,64,30,7,0,0,0,0,0,0,1,0
Borna Coric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanos Tsitsipas,0,0,0,0,0,101,56,82,21,3,102,75,107,43,3,Daniil Medvedev,0,0,0,0,0,82,61,101,45,17,107,64,102,27,5,0,1,1
Borna Coric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cameron Norrie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniil Medvedev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taylor Fritz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanos Tsitsipas,0,0,0,0,0,41,36,49,23,8,119,90,111,35,8,John Isner,0,0,0,0,0,49,26,41,5,4,111,76,119,29,19,0,1,1
Cameron Norrie,0,0,0,0,0,96,54,74,22,6,0,0,0,0,0,Carlos Alcaraz,0,0,0,0,0,74,52,96,42,6,0,0,0,0,0,0,1,0
Borna Coric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniil Medvedev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denis Shapovalov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Taylor Fritz,0,0,0,0,0,135,86,112,28,18,0,0,0,0,0,Andrey Rublev,0,0,0,0,0,112,84,135,49,20,0,0,0,0,0,0,2,0
Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Schwartzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Isner,0,0,0,0,0,83,51,81,22,13,0,0,0,0,0,Sebastian Korda,0,0,0,0,0,81,59,83,32,5,0,0,0,0,0,0,1,0
Cameron Norrie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ben Shelton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Alcaraz,0,0,0,0,0,0,0,0,0,0,95,51,78,35,1,Marin Cilic,0,0,0,0,0,0,0,0,0,0,78,43,95,44,6,0,0,1
Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jannik Sinner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borna Coric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Bautista Agut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniil Medvedev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karen Khachanov,0,0,0,0,0,37,32,49,22,6,58,31,45,11,3,Pablo Carreno Busta,0,0,0,0,0,49,27,37,5,0,45,34,58,27,2,0,2,1
Matteo Berrettini,0,0,0,0,0,0,0,0,0,0,72,40,59,16,3,Alejandro Davidovich Fokina,0,0,0,0,0,0,0,0,0,0,59,43,72,32,1,0,0,1
Casper Ruud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corentin Moutet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jannik Sinner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilya Ivashka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Alcaraz,0,0,0,0,0,0,0,0,0,0,95,51,78,35,1,Marin Cilic,0,0,0,0,0,0,0,0,0,0,78,43,95,44,6,0,0,1
Andrey Rublev,0,0,0,0,0,86,58,93,32,13,0,0,0,0,0,Cameron Norrie,0,0,0,0,0,93,61,86,28,8,0,0,0,0,0,0,1,0
Frances Tiafoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Nadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karen Khachanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Kyrgios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casper Ruud,0,0,0,0,0,0,0,0,0,0,62,38,49,8,1,Matteo Berrettini,0,0,0,0,0,0,0,0,0,0,49,41,62,24,5,0,0,1
Carlos Alcaraz,0,0,0,0,0,79,55,85,34,3,0,0,0,0,0,Jannik Sinner,0,0,0,0,0,85,51,79,24,5,0,0,0,0,0,0,1,0
Frances Tiafoe,0,0,0,0,0,194,118,144,52,24,0,0,0,0,0,Andrey Rublev,0,0,0,0,0,144,92,194,76,25,0,0,0,0,0,0,1,0
Casper Ruud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karen Khachanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Alcaraz,0,0,0,0,0,0,0,0,0,0,71,40,68,23,2,Frances Tiafoe,0,0,0,0,0,0,0,0,0,0,68,45,71,31,3,0,0,1
Carlos Alcaraz,0,0,0,0,0,0,0,0,0,0,46,33,59,30,2,Casper Ruud,0,0,0,0,0,0,0,0,0,0,59,29,46,13,0,0,0,1
Holger Rune,0,0,0,0,0,93,52,97,27,1,0,0,0,0,0,Novak Djokovic,0,0,0,0,0,97,70,93,41,17,0,0,0,0,0,0,1,0
Holger Rune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novak Djokovic,0,0,0,0,0,0,0,0,0,0,246,163,318,135,9,Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,318,183,246,83,19,0,0,2
Holger Rune,0,0,0,0,0,53,29,49,12,2,0,0,0,0,0,Carlos Alcaraz,0,0,0,0,0,49,37,53,24,9,0,0,0,0,0,0,1,0
Felix Auger Aliassime,0,0,0,0,0,127,91,136,48,24,0,0,0,0,0,Frances Tiafoe,0,0,0,0,0,136,88,127,36,10,0,0,0,0,0,0,1,0
Novak Djokovic,0,0,0,0,0,0,0,0,0,0,132,91,121,59,11,Lorenzo Musetti,0,0,0,0,0,0,0,0,0,0,121,62,132,41,1,0,0,1
Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,49,38,54,24,5,Tommy Paul,0,0,0,0,0,0,0,0,0,0,54,30,49,11,0,0,0,1
Carlos Alcaraz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grigor Dimitrov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holger Rune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrey Rublev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frances Tiafoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex De Minaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gilles Simon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novak Djokovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karen Khachanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Musetti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casper Ruud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corentin Moutet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Carreno Busta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novak Djokovic,0,0,0,0,0,53,41,69,31,10,0,0,0,0,0,Casper Ruud,0,0,0,0,0,69,38,53,12,9,0,0,0,0,0,0,1,0
Casper Ruud,0,0,0,0,0,175,103,150,46,19,52,26,61,24,2,Andrey Rublev,0,0,0,0,0,150,104,175,72,18,61,37,52,26,3,0,2,1
Novak Djokovic,0,0,0,0,0,206,137,212,83,23,77,48,64,28,3,Taylor Fritz,0,0,0,0,0,212,129,206,69,29,64,36,77,29,4,0,2,1
Rafael Nadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casper Ruud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Nadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Fritz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Nadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casper Ruud,0,0,0,0,0,0,0,0,0,0,52,38,68,32,5,Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,68,36,52,14,6,0,0,1
Casper Ruud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taylor Fritz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Fritz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felix Auger Aliassime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanos Tsitsipas,0,0,0,0,0,101,56,82,21,3,102,75,107,43,3,Daniil Medvedev,0,0,0,0,0,82,61,101,45,17,107,64,102,27,5,0,1,1
Andrey Rublev,0,0,0,0,0,131,93,146,58,15,54,32,47,10,1,Stefanos Tsitsipas,0,0,0,0,0,146,88,131,38,19,47,37,54,22,3,0,2,1
Novak Djokovic,0,0,0,0,0,0,0,0,0,0,246,163,318,135,9,Stefanos Tsitsipas,0,0,0,0,0,0,0,0,0,0,318,183,246,83,19,0,0,2
Andrey Rublev,0,0,0,0,0,170,102,190,70,10,0,0,0,0,0,Daniil Medvedev,0,0,0,0,0,190,120,170,68,22,0,0,0,0,0,0,2,0
Novak Djokovic,0,0,0,0,0,256,164,255,100,15,0,0,0,0,0,Daniil Medvedev,0,0,0,0,0,255,155,256,92,29,0,0,0,0,0,0,3,0
Novak Djokovic,0,0,0,0,0,48,34,52,26,14,0,0,0,0,0,Andrey Rublev,0,0,0,0,0,52,26,48,14,6,0,0,0,0,0,0,1,0
