name,t_serve_total,t_serve_won,t_receive_total,t_receive_won,1_serve_total,1_serve_won,1_receive_total,1_receive_won,2_serve_total,2_serve_won,2_receive_total,2_receive_won,3_serve_total,3_serve_won,3_receive_total,3_receive_won,4_serve_total,4_serve_won,4_receive_total,4_receive_won,5_serve_total,5_serve_won,5_receive_total,5_receive_won,6_serve_total,6_serve_won,6_receive_total,6_receive_won,7_serve_total,7_serve_won,7_receive_total,7_receive_won,8_serve_total,8_serve_won,8_receive_total,8_receive_won,9_serve_total,9_serve_won,9_receive_total,9_receive_won,10_serve_total,10_serve_won,10_receive_total,10_receive_won,11_serve_total,11_serve_won,11_receive_total,11_receive_won,12_serve_total,12_serve_won,12_receive_total,12_receive_won,13_serve_total,13_serve_won,13_receive_total,13_receive_won,14_serve_total,14_serve_won,14_receive_total,14_receive_won,15_serve_total,15_serve_won,15_receive_total,15_receive_won,16_serve_total,16_serve_won,16_receive_total,16_receive_won,17_serve_total,17_serve_won,17_receive_total,17_receive_won,18_serve_total,18_serve_won,18_receive_total,18_receive_won
Varvara Lepchenko,6,4,6,1,10,2,10,5,2,1,5,1,8,4,5,3,1,1,4,2,5,1,3,2,4,2,3,0,1,0,2,0,1,1,3,1,6,4,5,2,2,1,0,0,2,2,2,2,4,3,4,2,3,2,2,0,3,3,4,1,3,2,4,2,2,0,3,1,0,0,2,0,2,0,1,1
Johanna Larsson,0,0,0,0,10,4,10,2,4,3,8,4,6,5,2,1,3,1,4,3,6,4,5,2,1,0,1,1,1,1,1,0,6,3,6,3,2,1,2,1,1,1,1,0,3,2,3,1,4,2,4,1,2,0,2,0,3,1,4,2,2,0,3,0,4,1,6,3,1,1,3,0,3,2,3,2
N. Djokovic,20,14,20,12,301,221,294,125,222,168,169,72,80,51,126,44,168,127,97,39,105,81,154,66,29,19,44,17,127,98,58,17,122,82,127,65,43,28,93,41,10,6,17,9,111,86,79,25,68,45,117,54,21,13,49,29,70,43,88,43,36,26,74,30,81,57,170,77,57,43,93,47,24,14,77,41
M. Krueger,0,0,0,0,12,5,12,3,5,2,10,1,7,5,3,0,2,1,9,3,8,4,4,1,2,1,0,0,1,0,6,2,5,3,6,1,5,5,1,1,1,1,0,0,4,2,7,0,7,4,1,0,1,0,1,0,6,1,1,1,3,3,1,1,24,9,1,0,9,3,1,0,15,10,0,0
J. Tsonga,17,14,18,7,83,55,85,28,55,41,57,24,28,14,28,14,41,27,33,6,28,21,38,11,14,8,14,8,27,22,27,7,35,19,32,9,15,9,18,4,6,3,8,5,24,20,30,10,25,19,23,11,9,4,7,1,23,15,22,9,10,6,17,4,25,13,33,12,13,7,21,4,12,5,12,5
M. Klizan,12,7,11,5,80,48,80,34,48,28,46,16,32,23,34,13,28,20,30,8,43,21,37,15,9,7,13,3,20,12,22,5,28,12,30,7,30,18,25,10,2,1,3,0,20,11,28,8,34,20,22,7,13,7,13,5,29,21,23,10,21,11,15,9,33,20,25,6,20,15,19,4,13,9,6,1
T. Daniel,5,1,4,1,35,20,37,14,20,10,23,7,15,10,14,3,9,5,16,4,20,13,18,7,5,2,3,2,5,4,12,5,17,9,15,4,9,5,8,2,3,2,2,0,10,9,16,3,13,11,10,7,6,3,4,0,12,8,6,1,5,1,11,1,14,6,21,5,6,2,16,7,8,5,5,2
T. Kokkinakis,0,0,0,0,9,5,10,7,5,3,3,1,4,2,7,1,3,2,1,1,4,2,7,2,2,0,1,1,2,0,0,0,3,3,6,3,2,2,2,1,2,2,1,0,5,5,3,0,2,0,4,0,2,2,2,0,0,0,4,1,4,3,2,1,9,7,4,2,7,2,2,1,2,1,2,1
P. Andujar,10,5,10,5,47,26,49,16,26,17,33,6,21,13,16,5,17,10,27,14,22,11,17,7,8,3,5,2,10,6,13,6,18,8,24,4,14,8,10,3,5,3,2,2,12,7,26,5,18,11,11,6,9,4,3,0,16,9,10,5,11,4,9,2,18,10,26,5,10,8,21,11,8,5,5,2
D. Shapovalov,26,16,27,11,85,52,80,16,52,31,64,25,33,24,16,6,31,25,39,8,45,29,35,13,9,6,6,4,25,15,31,13,35,24,30,11,22,13,15,2,3,1,4,1,34,24,32,15,24,15,24,8,10,7,5,2,25,14,31,13,16,12,11,7,35,22,24,7,22,13,17,2,13,3,7,2
D. Goffin,15,6,16,4,143,87,145,60,87,56,85,31,56,30,60,26,56,33,54,17,61,46,65,25,26,16,26,10,32,15,37,15,70,40,57,29,31,20,41,19,10,5,10,6,57,39,44,13,50,39,50,20,16,10,23,11,57,43,43,20,21,8,32,20,31,20,59,28,20,16,31,14,11,5,28,15
C. Garin,12,9,11,7,68,41,69,24,41,25,45,18,27,18,24,8,25,16,27,9,34,20,34,14,9,8,8,4,16,8,17,7,29,20,30,9,22,9,18,1,1,1,4,1,29,19,28,9,17,11,26,8,14,9,4,0,21,15,27,7,15,9,12,3,36,16,21,7,16,7,14,0,20,12,7,2
M. Granollers,0,0,0,0,14,8,15,4,8,4,11,5,6,4,4,2,4,3,6,2,8,5,7,2,2,2,2,0,3,1,4,1,6,5,7,3,5,3,4,1,0,0,0,0,7,6,5,1,4,3,6,2,2,0,1,0,4,3,5,0,1,0,3,1,1,0,4,1,0,0,3,1,1,0,1,0
M. Copil,6,6,6,1,53,33,53,20,33,23,33,12,20,11,20,4,23,15,21,7,21,15,28,9,9,6,4,0,15,11,14,8,23,12,26,6,12,8,13,5,3,2,0,0,16,10,28,8,19,13,14,3,6,2,5,2,19,13,19,2,8,3,6,2,23,14,8,4,14,7,4,0,9,7,4,2
J. Vesely,5,3,5,0,27,14,27,6,14,7,21,4,13,8,6,2,7,2,17,3,15,9,8,1,5,4,2,1,2,0,14,4,14,11,10,3,10,4,2,1,1,0,1,1,13,8,11,1,7,2,4,2,6,4,1,1,7,2,3,1,9,6,2,1,16,7,5,2,7,4,3,1,9,2,2,0
R. Harrison,0,0,0,0,28,17,26,8,17,11,18,6,11,7,8,0,11,9,12,4,13,9,14,3,4,2,0,0,9,7,8,3,11,10,15,3,6,4,3,2,2,1,0,0,12,8,15,4,5,4,4,3,3,0,2,0,8,8,5,3,1,1,5,2,1,0,8,4,0,0,4,1,1,0,4,3
L. Harris,4,2,5,0,59,36,57,25,36,24,33,8,23,12,25,10,24,16,25,10,24,9,23,4,11,8,10,2,16,15,15,5,17,12,29,9,23,6,12,4,3,1,2,0,13,10,25,8,11,7,17,9,18,9,6,3,10,6,16,6,13,4,12,5,22,13,24,7,13,6,17,6,9,7,7,2
D. Medvedev,15,8,16,8,151,95,153,76,95,62,77,31,56,39,76,33,62,48,46,20,72,51,74,30,17,8,33,18,48,34,26,7,65,49,64,29,29,22,45,22,9,6,18,7,63,42,42,18,38,23,52,16,13,8,33,16,44,25,54,17,23,12,33,17,68,44,65,25,44,23,40,15,24,16,25,8
F. Fognini,76,53,74,38,211,137,210,73,137,92,137,55,74,42,72,31,92,63,82,26,87,60,96,42,32,16,31,10,63,43,56,19,89,60,80,35,43,28,63,18,16,7,10,6,80,53,64,12,57,41,80,34,22,16,22,12,68,43,58,22,32,20,44,20,87,57,83,26,57,33,57,21,30,18,26,10
J. Munar,19,8,19,7,69,49,67,29,49,23,38,9,19,12,29,13,23,17,29,9,38,14,25,6,7,4,13,5,17,13,20,9,20,14,28,9,28,18,14,4,3,1,5,1,18,10,28,11,24,14,19,4,11,7,8,2,22,7,26,12,17,10,10,2,41,30,48,27,30,21,21,9,11,7,27,8
N. Jarry,11,7,11,1,38,23,39,5,23,15,34,9,15,10,5,1,15,10,25,8,18,12,13,3,5,2,1,0,10,9,17,6,17,8,18,7,8,5,4,1,3,3,0,0,9,5,17,6,13,9,9,3,7,6,1,1,13,10,12,3,10,6,3,0,14,13,8,0,13,8,8,2,1,0,0,0
L. Mayer,37,28,37,15,126,90,127,46,90,61,81,31,36,24,46,17,61,43,50,16,53,29,60,15,12,6,17,5,43,27,34,6,47,26,61,26,30,22,27,9,6,3,5,2,42,34,41,15,42,29,43,15,11,7,13,3,37,22,43,16,20,10,25,7,41,32,56,13,32,22,43,17,9,6,13,8
I. Ivashka,24,15,24,8,57,39,56,20,39,25,36,19,18,12,20,12,24,14,17,6,26,17,27,11,6,4,12,5,14,10,11,4,27,13,22,6,13,8,18,9,2,2,5,3,17,10,20,5,22,12,15,8,7,5,11,5,19,12,12,5,15,9,14,2,25,13,28,10,13,11,18,5,12,7,10,4
M. Jaziri,7,4,7,2,33,15,33,13,15,3,20,12,18,6,13,4,3,1,7,2,18,7,21,8,12,6,4,2,1,1,5,2,9,7,15,2,17,10,10,4,6,4,2,0,7,6,15,7,12,5,8,1,11,6,6,2,6,3,14,7,13,10,5,2,25,17,17,6,17,8,11,2,8,3,6,1
L. Vanni,6,3,6,4,25,19,26,5,19,12,21,10,6,2,5,2,12,7,11,1,9,4,13,2,4,4,2,0,7,5,10,3,9,8,12,7,9,4,4,2,0,0,0,0,10,4,8,3,5,5,9,0,5,4,2,1,11,5,12,4,4,4,1,0,17,13,7,1,13,8,6,2,4,2,1,1
P. Carreno Busta,46,23,46,21,172,115,174,64,115,75,110,38,57,36,64,31,75,58,72,24,76,57,71,32,21,12,31,10,58,39,48,15,74,46,63,19,31,16,53,32,9,5,10,5,65,44,59,20,44,34,40,9,20,14,37,15,55,37,51,24,24,15,31,8,60,35,99,42,35,23,57,29,25,15,42,19
P. Kohlschreiber,13,6,11,4,88,63,87,31,63,34,56,20,25,18,31,12,33,23,36,15,47,31,39,14,7,7,12,3,23,13,21,5,41,26,40,20,23,15,23,9,0,0,3,1,36,28,25,11,30,19,34,13,8,5,11,6,27,12,32,12,16,15,18,6,59,37,46,19,37,25,27,9,22,17,19,6
Z. Li,0,0,0,0,13,7,13,4,7,3,9,3,6,4,4,2,3,3,6,1,8,5,5,2,2,2,2,0,3,2,5,2,5,3,4,0,5,3,4,1,0,0,0,0,4,2,6,0,5,2,3,2,2,1,1,0,4,3,1,1,4,0,3,0,1,1,12,6,1,1,6,2,0,0,6,0
G. Pella,19,10,18,4,110,68,109,50,68,35,59,23,42,29,50,19,35,23,36,16,62,38,54,19,13,7,19,11,23,18,20,8,50,33,51,18,31,22,27,14,6,5,11,4,38,27,41,14,39,25,31,7,14,10,21,10,36,24,38,14,24,10,18,5,31,24,49,14,24,17,35,14,7,2,14,6
J. Sousa,27,19,29,11,94,63,96,28,63,38,68,25,31,21,28,6,38,25,43,13,46,25,47,17,10,7,6,2,25,17,30,11,38,19,43,16,28,16,21,8,3,2,2,0,27,16,38,17,35,20,29,4,14,9,10,0,31,15,42,9,24,15,14,4,47,31,35,9,31,27,26,10,16,12,9,3
I. Karlovic,72,57,70,18,134,92,137,33,92,66,105,25,42,25,32,10,66,54,80,18,51,38,47,12,17,13,10,4,54,38,62,17,50,32,53,10,26,23,18,4,4,2,4,3,48,34,60,10,41,33,24,3,5,3,5,0,47,29,31,7,11,8,8,3,43,32,13,3,32,25,10,1,11,10,3,3
H. Hurkacz,28,19,29,5,74,49,76,24,50,32,52,18,25,14,24,6,32,24,34,11,32,19,36,8,11,6,6,1,24,18,23,7,27,17,39,14,19,10,13,4,5,1,1,0,23,16,32,12,20,14,23,9,10,3,5,4,21,12,26,10,9,5,10,4,22,16,24,7,16,11,17,5,6,3,7,4
K. Majchrzak,7,4,7,4,20,12,18,5,12,5,13,3,8,1,5,2,5,3,10,5,8,4,6,2,7,2,2,2,3,1,5,3,6,4,9,1,6,3,2,1,5,1,2,1,6,4,11,3,5,3,2,1,4,2,2,0,5,2,4,0,4,3,3,1,6,5,4,1,5,5,3,1,1,0,1,0
K. Nishikori,78,44,78,35,192,134,195,77,134,90,118,53,58,35,77,36,90,58,65,19,79,56,94,43,23,12,36,10,58,36,46,14,88,61,70,27,35,20,69,31,11,5,10,5,83,53,57,21,47,31,65,24,20,14,36,13,61,37,62,23,30,15,47,21,71,45,82,34,45,26,48,14,26,13,34,15
A. Zverev,65,49,62,16,260,172,256,90,172,123,166,65,88,55,90,31,123,89,101,32,104,67,124,59,33,19,31,13,89,62,69,22,101,65,97,42,56,33,77,34,14,10,13,3,92,64,77,27,69,40,85,37,33,23,44,16,68,51,75,35,52,31,65,28,90,60,132,54,60,36,78,30,30,18,54,24
A. Bedene,18,13,17,4,73,47,74,21,47,30,53,16,26,14,21,7,30,24,37,10,31,21,30,9,12,9,7,2,24,15,27,10,27,15,31,10,19,11,14,3,3,1,2,2,24,19,31,14,23,18,21,8,9,6,3,1,23,16,27,11,11,3,10,3,18,11,35,8,11,8,27,9,7,5,8,0
J. Chardy,38,25,37,11,94,70,96,34,70,45,62,12,24,15,34,10,45,32,50,16,40,16,36,14,9,5,10,3,32,23,34,11,29,12,38,13,29,21,21,7,4,2,3,0,21,17,36,12,38,26,27,10,10,7,10,3,30,17,29,8,19,6,17,6,33,26,40,12,26,17,28,13,7,5,12,4
U. Humbert,36,23,37,9,67,46,67,26,46,35,41,11,21,15,26,5,35,25,30,11,26,11,32,13,6,4,5,3,25,16,19,8,21,16,30,12,19,14,15,4,2,2,3,2,25,19,26,8,19,9,23,6,7,6,5,2,15,11,25,11,16,9,9,3,24,17,34,10,17,11,24,9,7,5,10,2
A. Bolt,25,19,25,10,102,63,104,38,63,44,66,22,39,28,38,15,44,24,44,14,47,29,45,18,11,6,15,3,24,17,30,10,49,41,40,19,24,11,31,8,5,2,3,0,48,32,31,11,19,11,42,17,15,7,11,4,27,17,36,16,15,11,24,9,43,17,54,19,17,10,35,12,26,15,19,8
J. Sock,0,0,0,0,17,8,18,3,8,6,15,3,9,5,3,1,6,2,12,6,7,4,5,0,4,3,1,0,2,2,6,0,7,3,11,3,7,6,1,0,1,1,0,0,3,1,8,0,10,5,4,2,2,2,0,0,7,5,2,2,7,3,2,1,7,4,7,2,4,3,5,3,3,1,2,1
B. Fratangelo,4,1,5,1,15,5,15,6,5,3,9,1,10,5,6,2,3,2,8,2,7,4,5,1,5,3,2,1,2,2,6,2,5,4,6,2,6,3,2,0,2,2,1,0,4,4,6,1,4,4,4,1,5,4,1,1,4,3,4,2,4,2,1,0,4,3,6,1,3,2,5,2,1,0,1,0
G. Simon,14,9,13,6,99,57,99,41,57,43,58,26,42,26,41,13,43,30,32,14,40,25,54,17,16,10,13,5,30,17,18,7,38,24,51,13,25,19,25,15,6,5,5,3,37,27,45,13,33,20,23,8,11,6,17,8,30,17,28,12,19,15,17,4,50,31,52,18,31,20,34,17,19,11,18,8
H. Chung,12,7,12,3,41,31,43,13,31,24,30,7,10,7,13,5,24,21,23,8,14,12,15,4,3,1,5,1,21,14,15,0,15,12,19,6,3,0,8,4,2,0,1,0,19,11,13,7,3,3,10,2,3,3,5,2,11,4,15,7,3,2,5,3,12,7,14,6,7,6,8,3,5,2,6,4
B. Klahn,12,9,12,5,39,22,39,12,22,16,27,6,17,9,12,2,16,11,21,5,15,9,16,0,8,6,2,0,11,11,16,3,14,7,21,1,12,6,2,2,2,2,0,0,7,5,23,8,13,9,1,0,8,6,2,0,11,5,9,4,9,4,2,1,19,13,6,0,13,8,6,1,6,3,0,0
S. Querrey,12,9,11,4,71,47,70,27,47,30,44,12,24,15,26,10,30,20,32,9,32,18,28,14,9,4,10,5,20,18,23,5,28,18,23,7,18,11,19,8,5,2,5,1,20,15,21,4,21,13,18,4,9,6,12,4,18,15,18,7,14,7,12,3,19,16,33,13,16,9,20,8,3,2,13,4
P. Herbert,21,13,21,9,155,92,154,64,93,63,90,32,62,36,64,27,63,36,58,20,66,44,69,23,26,12,27,15,36,23,38,13,71,36,66,22,34,18,35,15,14,9,15,7,49,33,57,14,53,30,42,14,25,16,23,6,46,29,42,15,39,25,31,16,76,54,58,22,54,33,36,14,22,13,22,8
S. Wawrinka,84,58,85,26,223,149,223,72,150,95,151,48,74,52,72,23,95,62,103,33,107,65,97,32,22,18,23,7,62,51,70,22,98,56,98,32,60,46,48,24,4,4,7,2,67,54,88,36,88,60,56,16,18,15,29,9,73,52,76,24,43,29,36,14,91,57,85,36,57,42,49,21,34,25,35,17
E. Gulbis,13,7,16,4,73,50,71,29,50,35,42,12,23,12,29,17,36,28,30,8,26,19,24,7,11,6,17,7,27,19,22,5,28,16,25,6,13,10,17,5,5,2,7,1,24,14,24,8,22,16,18,7,5,4,11,1,26,12,19,9,10,6,17,8,30,18,24,5,18,13,19,2,11,5,5,2
N. Kyrgios,57,37,58,22,101,72,101,25,72,45,76,11,29,21,25,6,45,33,65,17,48,34,30,12,8,5,6,3,33,21,48,10,46,36,35,7,19,14,15,5,3,1,3,1,48,41,38,11,24,19,17,6,6,5,7,4,26,17,22,7,10,8,9,4,25,21,25,7,21,15,18,9,4,2,7,3
M. Raonic,67,50,69,23,164,119,164,49,119,77,115,39,45,36,49,20,77,64,76,22,78,55,68,24,9,6,20,11,64,48,54,16,68,49,66,22,29,25,33,15,3,3,11,0,64,48,60,14,45,34,40,11,7,4,26,14,50,37,43,14,15,12,23,9,48,30,46,13,30,21,33,11,18,15,13,6
B. Coric,25,15,23,6,146,91,148,45,91,69,103,34,55,34,45,18,69,48,69,22,56,44,61,24,21,12,18,9,48,36,47,12,65,51,59,23,24,20,33,13,9,4,9,3,63,38,48,16,34,25,43,11,8,6,19,5,50,31,48,12,15,10,25,13,58,36,49,18,36,23,31,16,22,16,18,9
S. Darcis,0,0,0,0,13,7,14,3,7,5,11,5,6,4,3,2,5,0,6,1,6,4,6,1,2,0,2,1,0,0,5,3,9,4,6,1,2,2,2,0,2,1,1,0,4,2,8,3,7,6,3,0,1,1,1,0,8,6,6,1,2,0,1,0,5,1,2,0,1,1,2,0,4,3,0,0
A. Ramos-Vinolas,20,12,21,5,59,37,58,25,37,28,33,14,22,11,25,10,28,16,19,7,20,12,29,8,11,7,10,4,16,12,12,6,24,15,28,7,15,8,14,4,4,4,4,1,19,11,27,8,17,8,17,5,11,6,7,3,16,9,20,3,15,8,9,3,22,15,18,6,15,10,12,4,7,2,6,1
M. Fucsovics,27,16,27,10,119,74,122,41,74,42,81,37,45,28,41,17,42,30,44,9,60,37,61,31,17,11,17,9,30,19,35,12,49,34,39,14,34,19,39,17,6,2,9,3,45,27,37,12,34,24,36,13,17,11,23,9,42,27,35,18,21,10,27,12,45,28,61,25,28,19,36,16,17,11,25,13
L. Djere,34,23,32,12,98,54,98,35,54,35,63,20,44,27,35,13,35,26,43,16,46,27,42,11,17,13,13,5,26,14,27,12,36,25,47,15,32,20,19,9,4,4,5,1,37,23,44,16,31,19,25,11,16,10,13,3,33,18,30,10,22,11,21,9,45,31,35,13,31,20,22,8,14,8,13,8
E. Donskoy,25,15,26,7,51,28,51,19,28,15,32,9,23,12,19,6,14,10,23,6,26,20,22,9,11,8,6,1,10,7,17,7,24,13,19,5,14,9,14,3,3,3,1,0,16,7,21,6,20,14,16,6,8,5,4,2,23,12,16,5,11,7,8,4,33,24,14,3,24,14,11,4,9,5,3,2
F. Krajinovic,52,37,51,20,167,95,169,61,94,58,108,46,72,45,61,24,58,40,61,16,82,53,84,29,27,18,24,6,40,31,45,12,71,45,71,34,47,23,46,18,9,7,7,1,54,35,49,17,49,31,62,20,31,20,24,8,50,31,59,30,38,23,36,20,71,43,84,30,43,26,54,18,28,12,30,10
M. Cecchinato,21,14,22,6,62,31,62,19,31,24,43,18,31,20,19,5,24,13,25,7,27,16,32,11,11,8,5,0,13,8,18,3,27,18,28,7,18,8,16,8,4,4,0,0,23,15,24,8,17,13,15,4,14,7,8,3,21,12,19,6,11,5,9,3,20,14,24,12,14,11,12,6,6,3,12,6
L. Pouille,58,38,61,23,164,111,159,54,111,80,105,34,53,36,54,13,80,61,71,18,67,49,75,29,17,13,13,5,61,38,53,13,68,47,64,26,31,20,37,11,4,4,5,2,70,55,51,18,41,29,52,22,15,12,14,6,44,35,48,17,24,14,30,11,44,27,72,28,27,14,44,17,17,8,28,9
M. Kukushkin,9,5,9,5,63,35,65,26,35,16,39,19,28,17,26,8,16,10,20,6,36,19,37,12,11,8,8,1,10,8,14,8,25,15,31,12,25,16,19,5,3,2,1,1,17,10,27,7,26,17,26,7,11,3,5,2,24,12,26,8,12,5,10,4,27,14,24,11,14,13,13,4,13,9,11,5
M. Marterer,23,15,24,5,50,36,49,16,36,21,33,8,14,6,16,5,21,15,25,6,21,17,19,8,8,6,5,2,15,11,19,6,23,13,17,2,10,8,11,4,2,1,2,1,17,12,21,5,18,14,9,2,3,2,5,2,19,13,12,3,6,4,5,2,14,12,7,2,12,8,5,1,2,0,2,2
G. Sakharov,0,0,0,0,12,6,13,4,6,4,9,2,6,4,4,2,4,2,7,3,6,1,4,1,2,1,2,0,2,2,4,1,3,2,6,4,6,4,3,0,1,0,0,0,2,2,3,2,5,3,7,1,2,1,0,0,3,2,8,2,3,1,1,0,3,1,3,1,1,0,2,0,2,0,1,1
A. Popyrin,52,35,53,17,132,85,131,43,85,61,88,32,47,38,43,17,61,47,56,12,62,45,58,21,9,7,17,6,47,32,44,8,59,42,49,19,24,12,32,8,2,1,6,2,57,43,38,13,29,19,43,18,13,10,12,3,33,20,38,11,20,16,27,8,64,46,55,16,46,25,39,14,18,14,16,4
M. Zverev,8,6,8,1,31,18,31,10,18,10,21,4,13,7,10,3,10,6,17,2,15,9,11,1,6,4,3,1,6,5,15,2,13,9,12,2,10,7,3,0,2,1,1,0,10,9,12,3,11,4,5,0,4,3,1,1,5,3,8,3,10,9,0,0,17,10,6,1,10,7,5,2,7,4,1,0
B. Paire,53,32,53,19,159,102,159,59,102,61,100,32,57,31,59,24,61,39,68,29,72,39,67,23,26,17,24,12,39,23,39,14,61,43,73,37,50,26,35,13,9,5,12,3,59,38,50,22,44,29,59,22,29,20,22,10,50,32,59,28,35,25,34,14,76,46,93,28,46,34,65,29,30,21,28,12
D. Thiem,52,34,54,25,309,206,305,123,206,143,182,57,103,68,123,49,143,97,125,47,131,86,131,39,35,21,49,22,97,70,78,24,132,90,139,55,66,45,66,25,14,7,22,10,117,78,108,35,87,58,96,38,28,18,37,20,97,58,93,31,47,27,55,19,117,81,140,70,81,55,70,28,36,25,70,25
M. Cilic,58,43,60,19,203,139,203,82,139,99,121,44,64,35,82,31,99,64,77,26,75,48,95,39,29,22,31,15,64,44,51,24,83,60,82,33,49,29,55,23,7,6,15,3,80,62,73,21,52,34,65,18,26,17,35,14,52,29,68,26,35,27,39,16,78,54,94,36,54,39,58,21,24,13,36,12
B. Tomic,5,2,5,1,27,19,27,7,19,5,20,5,8,4,7,3,5,4,15,4,18,12,9,3,4,1,3,1,4,2,11,2,13,4,10,5,7,2,5,2,3,3,1,0,6,5,7,1,11,6,8,3,8,7,3,1,7,6,6,3,12,8,5,1,26,12,8,1,12,3,7,0,14,8,1,0
A. Rublev,23,18,22,10,88,66,88,32,66,49,56,16,22,16,32,9,49,37,40,11,33,22,39,15,6,4,9,5,37,27,29,10,34,18,35,15,15,8,19,3,2,0,5,2,28,19,30,11,24,14,31,9,7,2,6,1,23,13,33,11,12,4,14,4,25,14,43,19,14,11,24,12,11,7,19,9
M. Mcdonald,18,12,18,8,63,39,64,21,39,22,43,10,24,11,21,6,22,10,33,13,28,17,25,8,13,7,6,4,10,7,20,8,29,16,30,13,18,10,10,3,6,5,4,2,19,11,25,5,23,14,20,10,13,9,5,2,22,15,15,6,18,10,13,6,24,14,26,10,14,12,16,4,10,5,10,2
M. Mmoh,0,0,0,0,51,29,49,15,29,21,34,14,22,14,15,7,21,11,20,6,22,12,22,8,8,4,7,2,11,5,14,3,22,14,20,10,14,7,13,5,4,2,2,1,20,12,13,7,15,5,18,8,9,3,6,4,13,6,17,5,13,9,10,6,37,24,23,10,24,11,13,6,13,8,10,2
R. Albot,29,16,28,12,73,45,75,30,45,30,45,18,28,15,30,9,30,20,27,9,30,16,39,14,13,8,9,4,20,11,18,7,26,16,34,17,22,15,19,8,5,2,4,1,25,13,24,9,25,19,28,12,9,6,11,7,31,21,25,4,12,5,16,5,35,16,28,12,16,9,16,6,19,13,12,5
M. Kecmanovic,19,10,19,5,70,38,68,26,38,22,42,10,32,16,26,16,22,16,32,4,32,23,20,5,16,9,16,6,16,9,27,8,29,20,19,7,18,11,15,5,7,6,6,2,27,12,20,4,20,7,17,1,13,8,9,3,22,17,20,6,21,15,7,5,37,22,9,4,22,13,5,0,15,8,4,3
F. Verdasco,37,27,37,11,143,93,138,65,93,58,73,31,50,33,65,26,58,38,42,17,68,44,70,26,17,10,26,15,38,25,25,11,64,44,61,16,34,20,37,11,7,7,15,3,57,41,56,26,40,25,42,16,21,14,23,5,41,28,52,20,29,21,34,14,62,35,67,24,35,25,43,14,27,18,24,11
R. Bautista Agut,40,21,42,14,215,145,214,95,145,100,119,44,70,50,95,33,100,64,75,20,95,69,106,37,20,16,33,15,64,54,55,26,105,67,89,35,42,30,55,19,4,4,15,8,77,59,80,24,68,41,71,29,16,9,26,11,59,41,66,30,36,20,44,21,62,42,93,33,42,31,60,22,20,13,33,15
A. Murray,12,9,11,5,26,13,26,4,13,8,22,3,13,9,4,1,8,7,19,5,14,11,6,1,4,3,1,0,7,5,14,2,12,7,10,5,6,4,2,1,1,1,0,0,9,7,7,1,9,5,6,2,3,2,1,0,7,6,5,1,6,2,3,1,3,3,5,1,3,3,4,1,0,0,1,0
F. Delbonis,15,9,16,5,84,52,83,21,52,32,62,18,32,21,21,5,32,20,44,17,41,25,34,16,11,8,5,2,20,13,27,11,37,19,35,15,24,13,19,7,3,2,2,0,26,21,31,10,31,19,27,9,13,9,9,2,24,17,28,9,21,13,16,3,35,26,49,23,26,17,26,13,9,6,23,9
J. Millman,42,29,42,14,130,83,130,56,83,52,74,28,47,31,56,17,52,35,46,19,62,43,67,22,16,9,17,4,35,19,27,12,60,33,64,26,28,18,35,15,7,4,4,4,49,28,50,10,45,27,46,15,14,7,15,4,48,25,41,11,25,18,26,15,83,52,34,14,52,29,20,6,31,19,14,8
Y. Nishioka,24,15,24,13,128,76,129,42,76,60,87,35,52,36,42,18,60,30,52,13,52,33,59,22,16,7,18,8,30,18,39,12,63,41,50,18,26,11,32,11,9,3,8,4,53,38,44,19,33,16,39,15,18,11,15,8,31,15,43,18,28,18,22,11,71,37,61,21,37,24,40,19,34,24,21,8
T. Sandgren,42,21,43,14,142,97,143,46,97,59,97,26,45,25,46,16,59,43,71,29,63,48,56,26,20,11,16,5,43,27,42,12,64,42,59,19,26,14,37,14,9,7,5,5,58,41,52,16,36,26,42,13,19,14,14,4,43,30,45,16,24,15,23,12,56,40,66,30,40,25,36,15,16,13,30,6
P. Gojowczyk,10,7,9,4,74,44,73,23,44,25,50,16,30,14,22,8,25,17,34,11,33,21,30,9,16,6,8,6,17,9,23,9,29,19,32,13,18,15,11,4,10,4,5,3,27,17,28,6,25,17,20,6,7,5,6,1,28,17,20,4,13,7,11,4,42,26,17,8,26,13,9,2,15,11,8,4
K. Khachanov,52,33,52,23,197,124,198,74,123,87,123,47,72,41,74,27,87,59,76,29,78,50,95,44,31,16,27,14,59,39,47,21,78,51,80,25,44,28,56,22,14,8,14,9,71,41,76,28,55,41,59,28,24,17,27,14,71,44,60,26,31,17,41,17,85,58,93,28,58,35,65,24,27,18,27,8
S. Tsitsipas,77,55,75,24,231,173,229,93,173,122,135,47,58,35,93,31,122,94,88,29,86,56,110,48,23,15,31,13,94,62,59,14,84,58,91,26,45,35,66,24,8,7,13,9,90,62,79,20,61,44,68,26,17,12,28,8,72,47,62,22,29,17,46,12,87,59,94,37,59,32,56,17,28,18,37,16
M. Berrettini,24,14,23,7,96,60,95,31,60,45,64,16,36,26,31,7,45,30,48,18,41,23,40,16,10,9,7,3,30,21,30,8,38,28,42,19,27,17,20,8,1,1,3,1,37,23,31,7,27,18,31,7,11,9,10,2,32,22,31,13,18,13,15,7,38,28,35,11,28,19,24,8,10,6,11,5
